35400.001947747,3,38499821,100,5858600,-1
35400.002223453,1,38499912,19,5854200,1
35400.002315839,1,38499914,19,5859700,-1
35400.002808446,1,38499980,100,5858600,-1
35400.007119425,1,38500568,17,5854600,1
35400.007179934,1,38500574,17,5860600,-1
35400.099202918,1,38508146,19,5859600,-1
35400.297098293,1,38514554,200,5859200,-1
35400.297260917,3,38470011,100,5860200,-1
35400.446741222,3,38280976,100,5869100,-1
35400.446741222,1,38516739,100,5863400,-1
35400.675105526,3,38451297,100,5854800,1
35400.908664406,1,38525263,19,5854300,1
35400.943365211,3,38499871,10,5858600,-1
35400.943460827,1,38526085,10,5858500,-1
35400.94354016,1,38526098,100,5858500,-1
35400.944384847,3,38499980,100,5858600,-1
35400.953699313,3,38508146,19,5859600,-1
35400.95371786,1,38528170,19,5855600,1
35400.953839341,2,38514554,100,5859200,-1
35400.960616697,3,38526085,10,5858500,-1
35400.960702829,1,38530097,10,5858700,-1
35400.961059919,1,38530171,17,5855100,1
35400.986534126,3,38499914,19,5859700,-1
35400.986554103,3,38499912,19,5854200,1
35401.005659103,1,38532722,19,5861300,-1
35401.013687064,1,38532916,19,5861200,-1
35401.015508838,3,38399268,100,5861100,-1
35401.043585789,3,38389858,100,5855100,1
35401.653324687,1,38541676,100,5858300,-1
35401.653399281,1,38541677,100,5858300,-1
35401.65342468,3,38530097,10,5858700,-1
35401.653524021,1,38541683,10,5858500,-1
35401.653902807,3,38526098,100,5858500,-1
35401.653988733,3,38541683,10,5858500,-1
35401.654072182,1,38541693,10,5858600,-1
35401.654439985,3,38494536,100,5859900,-1
35401.807270839,5,0,100,5858200,-1
35401.807499387,3,38541693,10,5858600,-1
35401.807605704,1,38543089,10,5858800,-1
35401.807974668,3,38543089,10,5858800,-1
35401.808060637,1,38543092,10,5858900,-1
35401.808219065,3,38514554,100,5859200,-1
35401.808859784,1,38543096,100,5859400,-1
35401.809037852,1,38543097,100,5859800,-1
35401.809319568,3,38543096,100,5859400,-1
35401.809956423,1,38543100,100,5859800,-1
35401.817653759,3,38543097,100,5859800,-1
35401.817656929,3,38543100,100,5859800,-1
35401.85910543,1,38543378,100,5858400,-1
35401.859315357,3,38543092,10,5858900,-1
35401.859400549,1,38543382,10,5858800,-1
35402.114921865,1,38545886,200,5859800,-1
35402.393647175,5,0,100,5858000,1
35402.393856586,3,38543382,10,5858800,-1
35402.810058788,3,38541676,100,5858300,-1
35402.86947614,1,38554498,100,5865000,-1
35403.01868214,1,38556158,100,5851900,1
35403.123067059,1,38557134,100,5857200,1
35403.276243093,3,38489520,100,5864900,-1
35403.408283735,5,0,100,5857900,1
35403.408283735,5,0,200,5857300,1
35403.408283735,4,38557134,100,5857200,1
35403.408371004,1,38559839,100,5858200,-1
35403.408386845,3,38439960,100,5863900,-1
35403.408386845,1,38559842,100,5863700,-1
35403.40839725,3,38439746,1000,5866200,-1
35403.40839725,1,38559844,1000,5866000,-1
35403.408445948,1,38559849,100,5858200,-1
35403.408910289,1,38559854,19,5861100,-1
35403.409139447,3,38541677,100,5858300,-1
35403.409850279,3,38532722,19,5861300,-1
35403.40988271,3,38443906,100,5857000,1
35403.40988271,1,38559863,100,5856700,1
35403.409883774,3,38440117,1000,5854700,1
35403.409883774,1,38559864,1000,5854500,1
35403.410828983,1,38559875,19,5861000,-1
35403.411160904,3,38559844,1000,5866000,-1
35403.411160904,1,38559877,1000,5865800,-1
35403.411429331,3,38532916,19,5861200,-1
35403.416943549,1,38559933,100,5859600,-1
35403.416973908,3,38545886,200,5859800,-1
35403.423426506,3,38559842,100,5863700,-1
35403.423426506,1,38559993,100,5863500,-1
35403.423432158,3,38559864,1000,5854500,1
35403.423432158,1,38559994,1000,5854300,1
35403.43140035,3,38559863,100,5856700,1
35403.43140035,1,38560026,100,5856500,1
35403.431827525,1,38560031,19,5860900,-1
35403.432447534,3,38559854,19,5861100,-1
35403.433426252,1,38560040,19,5860800,-1
35403.434349225,3,38559875,19,5861000,-1
35403.434504247,1,38560046,200,5859500,-1
35403.434525918,3,38559933,100,5859600,-1
35403.461175713,3,38559877,1000,5865800,-1
35403.461175713,1,38560225,1000,5865600,-1
35403.462408736,4,38560026,100,5856500,1
35403.462452139,3,38481404,100,5841900,1
35403.462476961,3,38481406,100,5841900,1
35403.462487836,1,38560253,100,5858100,-1
35403.462520432,1,38560258,100,5839300,1
35403.462554644,1,38560261,100,5839300,1
35403.462561849,1,38560263,100,5858100,-1
35403.462665874,1,38560267,100,5859600,-1
35403.464215486,3,38559849,100,5858200,-1
35403.464573371,3,38559839,100,5858200,-1
35403.46647269,1,38560344,100,5859400,-1
35403.46650418,3,38560046,200,5859500,-1
35403.469383294,1,38560396,100,5859400,-1
35403.472466468,4,27605736,87,5856400,1
35403.472546814,3,38559993,100,5863500,-1
35403.472546814,1,38560430,100,5863300,-1
35403.522669984,3,38560258,100,5839300,1
35403.522707347,3,38560261,100,5839300,1
35403.522764653,1,38560875,100,5840200,1
35403.522803121,1,38560876,100,5840200,1
35403.616256678,3,38560253,100,5858100,-1
35403.627021899,3,38543378,100,5858400,-1
35403.749423943,3,38283238,100,5863300,-1
35403.75485963,1,38562829,100,5862500,-1
35403.758566795,1,38562877,100,5854700,1
35404.119304981,1,38568425,100,5861500,-1
35404.163210955,1,38568833,100,5856400,1
35404.183605128,3,38560875,100,5840200,1
35404.183642746,1,38569140,100,5838800,1
35404.19072657,3,38560396,100,5859400,-1
35404.190727908,3,38560344,100,5859400,-1
35404.538622073,1,38574367,100,5857500,1
35404.631801884,1,38574945,200,5859500,-1
35404.67504163,2,38574945,100,5859500,-1
35404.675500269,3,38574945,100,5859500,-1
35404.683761895,3,38562877,100,5854700,1
35404.775042474,3,38559994,1000,5854300,1
35404.775042474,1,38576253,1000,5854100,1
35405.021282279,1,38579038,1500,5860000,-1
35405.022887712,3,37463357,1000,5868000,-1
35405.073001744,1,38579697,100,5857900,-1
35405.073076779,1,38579702,100,5857900,-1
35405.073638729,3,38560263,100,5858100,-1
35405.082613481,3,38569140,100,5838800,1
35405.082652356,1,38579866,100,5839700,1
35405.102902456,3,38560267,100,5859600,-1
35405.218082718,1,38581768,100,5862500,-1
35405.36505413,3,38444143,100,5853700,1
35405.438569247,3,38500574,17,5860600,-1
35405.443284993,1,38584878,17,5861800,-1
35405.454714311,4,38579697,100,5857900,-1
35405.45479784,4,38579702,100,5857900,-1
35405.454829615,5,0,46,5857900,-1
35405.4549089,1,38586168,100,5857600,1
35405.454935995,1,38586174,100,5857900,-1
35405.454938165,4,38586174,100,5857900,-1
35405.455531005,1,38586394,200,5859800,-1
35405.456081336,1,38586607,17,5856000,1
35405.457497609,1,38587165,100,5858900,-1
35405.457667937,3,38500568,17,5854600,1
35405.458106907,2,38586394,100,5859800,-1
35405.45929391,3,38560040,19,5860800,-1
35405.459340323,1,38588079,19,5856900,1
35405.460202086,3,38586394,100,5859800,-1
35405.462717439,1,38588848,200,5859900,-1
35405.475685729,2,38588848,100,5859900,-1
35405.483746398,3,38588848,100,5859900,-1
35405.483751422,1,38592195,100,5860000,-1
35405.484389055,1,38592254,100,5860000,-1
35405.484850578,3,38592254,100,5860000,-1
35405.492927002,3,38560031,19,5860900,-1
35405.492954735,3,38525263,19,5854300,1
35405.503293715,3,38592195,100,5860000,-1
35405.503970096,1,38594034,100,5860100,-1
35405.506814829,1,38594242,100,5854400,1
35405.524179059,1,38595190,19,5862600,-1
35405.533176866,1,38597415,100,5860100,-1
35405.534653471,3,38597415,100,5860100,-1
35405.534690962,1,38597842,19,5862500,-1
35405.535754805,1,38598122,100,5860100,-1
35405.5402806,4,38587165,100,5858900,-1
35405.54040446,1,38598952,100,5857900,1
35405.54041209,4,38444040,49,5859000,-1
35405.541006778,3,38429323,100,5848600,1
35405.541143645,1,38599270,100,5849500,1
35405.542639919,3,38586168,100,5857600,1
35405.542745185,1,38599695,19,5857000,1
35405.547249791,1,38600606,100,5856700,1
35405.547366798,1,38600622,100,5856800,1
35405.54772065,3,38600606,100,5856700,1
35405.549182666,3,38598122,100,5860100,-1
35405.549380618,3,38528170,19,5855600,1
35405.551216276,3,38594034,100,5860100,-1
35405.5512511,1,38601060,100,5860200,-1
35405.551896785,1,38601152,100,5860200,-1
35405.576286362,3,38600622,100,5856800,1
35405.576288194,1,38603337,100,5856900,1
35405.623065987,3,38560876,100,5840200,1
35405.623098505,3,38579866,100,5839700,1
35405.623128935,1,38604865,100,5840900,1
35405.623218712,1,38604869,100,5840900,1
35405.660987793,3,38601060,100,5860200,-1
35405.66098824,3,38601152,100,5860200,-1
35405.661638125,1,38605946,200,5860700,-1
35405.66981308,1,38606204,19,5862400,-1
35405.671222834,3,38595190,19,5862600,-1
35405.68318141,1,38606682,100,5859900,-1
35405.683723899,1,38606726,19,5857100,1
35405.683821412,1,38606729,17,5856500,1
35405.684606725,3,38530171,17,5855100,1
35405.684742744,3,38588079,19,5856900,1
35405.685061206,3,38605946,200,5860700,-1
35405.685774645,1,38606786,200,5860900,-1
35405.784859381,3,38606786,200,5860900,-1
35405.785532441,1,38608568,200,5861200,-1
35405.891274077,3,38598952,100,5857900,1
35405.910371287,3,38603337,100,5856900,1
35405.911012304,1,38610374,100,5856800,1
35406.006695731,1,38611928,100,5855700,1
35406.270238301,1,38616945,19,5862300,-1
35406.271834578,3,38597842,19,5862500,-1
35406.286674603,1,38620464,19,5862200,-1
35406.291672941,3,38620464,19,5862200,-1
35406.291734919,1,38624003,19,5857500,1
35406.29175603,3,38606204,19,5862400,-1
35406.295616506,1,38626288,5,5857300,1
35406.29653713,1,38626745,100,5856900,1
35406.296557344,3,38610374,100,5856800,1
35406.308496205,1,38631145,17,5856900,1
35406.311115069,3,38586607,17,5856000,1
35406.323090543,3,38499774,100,5851900,1
35406.324209667,3,38599695,19,5857000,1
35406.324299393,3,38556158,100,5851900,1
35406.356349446,3,38626745,100,5856900,1
35406.356996214,1,38637027,100,5856800,1
35406.359986599,1,38637190,19,5861800,-1
35406.756886912,3,38637027,100,5856800,1
35406.757524254,1,38646837,100,5856700,1
35406.766188303,3,38604865,100,5840900,1
35406.766237477,1,38646924,100,5841700,1
35407.022956253,3,38091086,10,5865200,-1
35407.028347177,5,0,10,5858700,1
35407.053194465,3,38646837,100,5856700,1
35407.053851011,1,38651285,100,5856600,1
35407.434893934,1,38656412,200,5860700,-1
35407.434905244,3,38608568,200,5861200,-1
35407.707139312,3,38651285,100,5856600,1
35407.707802729,1,38661082,100,5856100,1
35407.769812104,3,38581768,100,5862500,-1
35407.77000914,3,38626288,5,5857300,1
35407.846245221,3,38604869,100,5840900,1
35407.846340187,1,38665447,100,5841600,1
35407.868073478,5,0,100,5858200,1
35407.913294842,3,38606682,100,5859900,-1
35407.913989768,1,38666318,19,5861700,-1
35407.914930179,3,38616945,19,5862300,-1
35407.942000437,1,38666686,100,5848400,1
35408.073873568,3,38560225,1000,5865600,-1
35408.073873568,1,38668003,1000,5865400,-1
35408.074388957,4,38574367,100,5857500,1
35408.074388957,4,38624003,19,5857500,1
35408.074471741,1,38668013,100,5859500,-1
35408.075159637,3,38631145,17,5856900,1
35408.075462077,3,38606726,19,5857100,1
35408.075539849,1,38668039,19,5861200,-1
35408.076183774,1,38668048,17,5861100,-1
35408.076633569,1,38668058,19,5855700,1
35408.07666259,3,38637190,19,5861800,-1
35408.077373513,1,38668070,19,5860900,-1
35408.078306108,3,38666318,19,5861700,-1
35408.078860234,1,38668085,100,5856500,1
35408.079482967,1,38668093,19,5856000,1
35408.080751248,1,38668106,100,5860200,-1
35408.080766513,3,38656412,200,5860700,-1
35408.082657757,1,38668120,100,5860200,-1
35408.082959635,3,38661082,100,5856100,1
35408.082962752,1,38668124,100,5855900,1
35408.083633768,1,38668132,100,5855900,1
35408.085611714,3,38646924,100,5841700,1
35408.085662855,1,38668147,100,5840400,1
35408.085692561,3,38665447,100,5841600,1
35408.085721769,1,38668149,100,5840400,1
35408.098718698,1,38668278,100,5860100,-1
35408.098784635,3,38668106,100,5860200,-1
35408.098785985,3,38668120,100,5860200,-1
35408.145201351,3,38668147,100,5840400,1
35408.145255527,1,38668752,100,5841000,1
35408.160863557,3,38668132,100,5855900,1
35408.167054159,3,38668124,100,5855900,1
35408.17945173,1,38669248,100,5863300,-1
35408.195994445,3,38560430,100,5863300,-1
35408.195994445,1,38669380,100,5863100,-1
35408.208289476,1,38669476,1,5857600,1
35408.208358636,1,38669477,100,5857600,1
35408.208889369,3,38668085,100,5856500,1
35408.209116336,1,38669487,19,5856100,1
35408.210162072,3,38668058,19,5855700,1
35408.210856865,3,38668278,100,5860100,-1
35408.210862465,1,38669520,100,5860200,-1
35408.211510406,1,38669527,100,5860200,-1
35408.220257142,3,38668013,100,5859500,-1
35408.255614152,1,38669905,100,5859600,-1
35408.295785381,1,38670599,19,5856200,1
35408.296943092,3,38668093,19,5856000,1
35408.33077226,1,38671400,19,5856300,1
35408.331723935,3,38669487,19,5856100,1
35408.346471094,3,38611928,100,5855700,1
35408.610690181,1,38673585,100,5859700,-1
35408.718768246,3,38340554,100,5868400,-1
35408.718768246,1,38675187,100,5864600,-1
35408.98270212,3,38594242,100,5854400,1
35409.00109136,1,38677690,99,5857700,1
35409.001167706,1,38677691,100,5857700,1
35409.001908507,3,38669477,100,5857600,1
35409.003147271,1,38677717,100,5853100,1
35409.019632957,3,38669905,100,5859600,-1
35409.089684367,1,38679130,19,5856400,1
35409.090603257,3,38568833,100,5856400,1
35409.090603257,1,38679204,100,5856200,1
35409.090646968,3,38670599,19,5856200,1
35409.091245826,3,38677690,99,5857700,1
35409.092677052,1,38679328,99,5857800,1
35409.092749063,1,38679333,100,5857800,1
35409.092772459,4,38679328,65,5857800,1
35409.093411303,3,38677691,100,5857700,1
35409.246699397,1,38681479,200,5860100,-1
35409.246869558,3,38669520,100,5860200,-1
35409.246878322,3,38669527,100,5860200,-1
35409.779652001,3,38562829,100,5862500,-1
35409.78513627,1,38686043,100,5866300,-1
35410.079796283,1,38689410,100,5859200,-1
35410.269907809,3,38669476,1,5857600,1
35410.419041944,1,38692704,10,5857100,1
35410.682941299,3,38430636,100,5860600,-1
35410.983048521,1,38697364,100,5859400,-1
35410.98308393,3,38673585,100,5859700,-1
35411.577321527,4,38679328,34,5857800,1
35411.577321527,4,38679333,66,5857800,1
35411.586797239,1,38703370,100,5860000,-1
35411.586851739,3,38681479,200,5860100,-1
35411.637701076,1,38703757,87,5858700,-1
35411.638823032,1,38703778,100,5858700,-1
35411.71879651,3,38391084,100,5866200,-1
35411.71879651,1,38704447,100,5864200,-1
35411.719882331,3,38697364,100,5859400,-1
35412.217772392,4,38679333,34,5857800,1
35412.217854176,1,38709065,100,5858600,-1
35412.218357916,3,38606729,17,5856500,1
35412.219015895,1,38709112,17,5855100,1
35412.220260118,3,38576253,1000,5854100,1
35412.220260118,1,38709133,1000,5853900,1
35412.284743655,3,38668752,100,5841000,1
35412.284800169,1,38710003,100,5842000,1
35412.284937145,3,38668149,100,5840400,1
35412.284954501,1,38710004,100,5860400,-1
35412.284988353,1,38710005,100,5841000,1
35412.373255003,3,38709065,100,5858600,-1
35412.486315538,1,38712335,17,5860700,-1
35412.488895846,3,38584878,17,5861800,-1
35412.49469465,1,38713211,100,5859800,-1
35412.494785487,3,38703370,100,5860000,-1
35412.525065603,3,38679130,19,5856400,1
35412.525138609,1,38716624,19,5860200,-1
35412.527476438,3,38713211,100,5859800,-1
35412.527483076,1,38717791,100,5859600,-1
35412.531918052,1,38719301,100,5859500,-1
35412.531935492,3,38717791,100,5859600,-1
35412.532852564,1,38719553,100,5859500,-1
35412.537356856,1,38720763,100,5859400,-1
35412.537382765,3,38719553,100,5859500,-1
35412.537391912,3,38719301,100,5859500,-1
35412.542806347,3,38671400,19,5856300,1
35412.542835629,3,38668039,19,5861200,-1
35412.553139761,3,38720763,100,5859400,-1
35412.553146591,1,38724268,100,5859500,-1
35412.553789796,1,38724343,100,5859500,-1
35412.570501568,1,38725515,19,5855500,1
35412.584299626,3,38710003,100,5842000,1
35412.584331481,3,38710005,100,5841000,1
35412.584427642,1,38726114,100,5840900,1
35412.584445328,1,38726115,100,5839900,1
35412.614886432,3,38724343,100,5859500,-1
35412.81657933,1,38730089,100,5858600,-1
35413.599900499,1,38738733,100,5853100,1
35413.84374336,3,38666686,100,5848400,1
35413.851803336,1,38740770,100,5852100,1
35413.987743242,3,28158234,50,5852500,1
35414.062126932,3,38725515,19,5855500,1
35414.06219342,1,38745278,19,5859700,-1
35414.064419448,1,38745580,100,5858600,-1
35414.081602045,1,38746630,19,5854000,1
35414.081626156,3,38668070,19,5860900,-1
35414.091885883,1,38746951,100,5859500,-1
35414.112257589,1,38747799,19,5854100,1
35414.180167379,3,38746951,100,5859500,-1
35414.373493981,3,38745278,19,5859700,-1
35414.37359915,1,38751847,19,5855600,1
35414.388983919,3,38746630,19,5854000,1
35414.58602233,3,38677717,100,5853100,1
35414.618814617,3,38442222,100,5851400,1
35414.618814617,1,38756720,100,5851700,1
35414.998729234,1,38760924,100,5851800,1
35415.00344142,3,23069874,200,5851000,1
35415.074147546,3,37152106,100,5852700,1
35415.079587286,1,38761919,100,5853100,1
35415.245953417,1,38763901,100,5859600,-1
35415.285334957,3,38726115,100,5839900,1
35415.285396226,1,38764185,100,5840800,1
35415.285767535,1,38764188,100,5852200,1
35415.537158791,1,38766326,100,5858600,-1
35415.644423691,3,38764185,100,5840800,1
35415.64448419,1,38767374,100,5839700,1
35415.709782028,3,38391504,200,5870000,-1
35415.715250475,1,38767794,200,5862500,-1
35415.778026855,3,38766326,100,5858600,-1
35416.144611372,3,38764188,100,5852200,1
35416.304459153,3,33332346,100,5873800,-1
35416.421675585,3,38767374,100,5839700,1
35416.421740739,1,38775473,100,5840700,1
35416.472341156,3,38668003,1000,5865400,-1
35416.472341156,1,38775793,1000,5865200,-1
35416.55143294,1,38776162,100,5862500,-1
35416.980902,1,38779321,100,5861000,-1
35417.568691472,3,38726114,100,5840900,1
35417.568725707,3,38775473,100,5840700,1
35417.568782013,1,38783436,100,5841000,1
35417.568820383,1,38783437,100,5841000,1
35418.018752301,1,38786618,100,5851600,1
35418.034830123,3,38763901,100,5859600,-1
35418.731509939,3,38740770,100,5852100,1
35418.741190353,1,38791090,100,5855800,1
35419.132604238,1,38793752,200,5856400,1
35419.430756258,3,38669380,100,5863100,-1
35419.430756258,1,38795478,100,5862900,-1
35419.432146097,3,38730089,100,5858600,-1
35419.433193488,3,38703778,100,5858700,-1
35419.489825271,3,38783436,100,5841000,1
35419.489889458,1,38795721,100,5841100,1
35419.490264018,1,38795724,100,5852200,1
35419.556413298,3,27605736,13,5856400,1
35419.772188418,4,38745580,20,5858600,-1
35419.772291209,4,38745580,80,5858600,-1
35419.772291209,4,38703757,25,5858700,-1
35419.772395088,4,38703757,62,5858700,-1
35419.773045744,1,38799065,19,5855800,1
35419.774012344,3,38747799,19,5854100,1
35419.776127427,1,38799104,100,5858900,-1
35419.803166574,3,38724268,100,5859500,-1
35419.803820897,1,38799276,100,5859600,-1
35420.245847768,3,38679204,100,5856200,1
35420.245847768,1,38806451,100,5856000,1
35420.246053389,3,38799065,19,5855800,1
35420.246131512,1,38806561,19,5859800,-1
35420.25541421,1,38809759,100,5859500,-1
35420.255428205,3,38799276,100,5859600,-1
35420.256455247,1,38809973,100,5853300,1
35420.263385901,1,38811027,17,5860300,-1
35420.26405032,3,38668048,17,5861100,-1
35420.269671751,3,38751847,19,5855600,1
35420.279957858,1,38811919,19,5854400,1
35420.469919584,3,38710004,100,5860400,-1
35420.711097113,1,38820851,19,5854500,1
35420.994867013,3,38761919,100,5853100,1
35421.077431928,1,38825681,19,5854600,1
35421.078451157,3,38811919,19,5854400,1
35421.872201012,1,38833052,19,5854700,1
35421.873146094,3,38820851,19,5854500,1
35422.047615717,1,38834988,50,5857300,1
35422.048577607,1,38835003,19,5854800,1
35422.04953521,3,38825681,19,5854600,1
35422.298160148,3,38669248,100,5863300,-1
35422.299013429,3,38779321,100,5861000,-1
35422.600901937,3,38809759,100,5859500,-1
35422.601554941,1,38840048,100,5859600,-1
35422.669534792,1,38840821,100,5854100,1
35423.227451496,1,38847238,19,5854900,1
35423.228226261,3,38833052,19,5854700,1
35423.337210711,3,38847238,19,5854900,1
35423.337251862,1,38853133,19,5859100,-1
35423.34708927,1,38855936,17,5858900,-1
35423.376086092,3,38853133,19,5859100,-1
35423.376173443,1,38861329,19,5855300,1
35423.376199284,3,38716624,19,5860200,-1
35423.401737841,1,38863226,100,5865900,-1
35424.16378719,3,38791090,100,5855800,1
35424.170789638,1,38875344,100,5853300,1
35424.544524074,1,38878953,100,5857600,1
35424.544776468,1,38878958,1,5848800,1
35425.307268988,3,38709133,1000,5853900,1
35425.307268988,1,38887141,1000,5853700,1
35425.308248881,3,38783437,100,5841000,1
35425.308287401,1,38887162,100,5841100,1
35425.313091588,1,38887237,100,5860700,-1
35425.808383172,3,38840821,100,5854100,1
35425.856465939,3,38840048,100,5859600,-1
35425.856485355,1,38891217,100,5860000,-1
35425.857120229,1,38891221,100,5860000,-1
35425.858906046,1,38891235,100,5854100,1
35425.85904995,1,38891241,100,5858700,1
35425.859241277,3,38878958,1,5848800,1
35425.859290436,3,38855936,17,5858900,-1
35425.859556384,3,38806561,19,5859800,-1
35425.859641589,1,38891246,19,5855500,1
35425.860028131,1,38891252,200,5858700,1
35425.860302679,3,38835003,19,5854800,1
35425.860375107,1,38891253,19,5861500,-1
35425.861257825,3,38811027,17,5860300,-1
35425.861820399,4,38799104,100,5858900,-1
35425.861894287,1,38891265,100,5858800,1
35425.86212377,3,38599270,100,5849500,1
35425.862235055,1,38891270,100,5850400,1
35425.862262536,1,38891271,19,5855600,1
35425.862352618,1,38891273,200,5858700,1
35425.862891141,3,38861329,19,5855300,1
35425.863097491,1,38891279,100,5859400,-1
35425.86414982,3,38891221,100,5860000,-1
35425.864235204,4,38689410,75,5859200,-1
35425.86477133,1,38891309,19,5855700,1
35425.865373222,3,38891246,19,5855500,1
35425.868744035,3,38891217,100,5860000,-1
35425.868760238,1,38891353,100,5860100,-1
35425.868850199,4,38689410,25,5859200,-1
35425.868920263,1,38891357,100,5858900,1
35425.869416268,1,38891364,100,5860100,-1
35425.869878375,3,38891364,100,5860100,-1
35425.869982211,5,0,100,5859150,1
35425.869982211,4,38891357,100,5858900,1
35425.870079279,1,38891371,100,5859300,-1
35425.870178535,3,38891265,100,5858800,1
35425.873256669,3,38891353,100,5860100,-1
35425.873279258,1,38891432,100,5860200,-1
35425.873989712,1,38891442,100,5860200,-1
35425.875193272,2,38793752,100,5856400,1
35425.89432463,1,38891725,19,5855800,1
35425.895441723,3,38891271,19,5855600,1
35425.951643109,3,38891432,100,5860200,-1
35425.951650229,3,38891442,100,5860200,-1
35425.952270236,1,38892006,200,5860700,-1
35426.000506689,4,38891371,100,5859300,-1
35426.000609683,4,38891279,100,5859400,-1
35426.00061418,1,38892683,100,5858900,1
35426.000855218,1,38892692,19,5856000,1
35426.001481017,3,38891309,19,5855700,1
35426.001646658,1,38892709,17,5855500,1
35426.006034179,3,38892006,200,5860700,-1
35426.006671958,1,38892913,100,5860800,-1
35426.006897281,1,38892921,100,5860800,-1
35426.007132415,3,38892913,100,5860800,-1
35426.007369028,3,38892921,100,5860800,-1
35426.007805744,1,38892971,100,5861000,-1
35426.008026872,1,38892981,100,5861000,-1
35426.042782959,3,38892971,100,5861000,-1
35426.042785733,3,38892981,100,5861000,-1
35426.043437917,1,38894193,200,5861200,-1
35426.07530846,5,0,100,5859000,1
35426.351254596,3,38892683,100,5858900,1
35426.388077468,3,38391617,100,5849200,1
35426.388363339,1,38897624,100,5857000,1
35426.392319804,2,38894193,100,5861200,-1
35426.408379687,3,38887237,100,5860700,-1
35426.455185882,1,38897942,100,5859300,1
35426.455437033,3,38712335,17,5860700,-1
35426.456452626,1,38897999,17,5861900,-1
35426.492108166,4,38443034,20,5860000,-1
35426.492108166,4,38579038,280,5860000,-1
35426.493208277,1,38898355,100,5860000,-1
35426.4933393,4,38579038,1139,5860000,-1
35426.493433429,4,38579038,81,5860000,-1
35426.493433429,4,38898355,100,5860000,-1
35426.493469336,3,38897942,100,5859300,1
35426.493469336,1,38898366,100,5859400,1
35426.493511573,1,38898368,100,5859400,1
35426.493596853,3,38898366,100,5859400,1
35426.493596853,1,38898373,100,5859900,1
35426.493771558,1,38898376,19,5856800,1
35426.493822491,3,38891270,100,5850400,1
35426.493931433,1,38898379,100,5851500,1
35426.494149605,1,38898385,17,5856300,1
35426.494228687,3,38894193,100,5861200,-1
35426.494251243,1,38898388,100,5861400,-1
35426.494328041,3,38898373,100,5859900,1
35426.494328041,1,38898392,100,5860400,1
35426.494528045,3,38898392,100,5860400,1
35426.494528045,1,38898405,100,5860300,1
35426.494565033,3,38891253,19,5861500,-1
35426.494584976,3,38891725,19,5855800,1
35426.494673117,3,38898405,100,5860300,1
35426.494673117,1,38898409,100,5860200,1
35426.494743623,3,38709112,17,5855100,1
35426.494906665,1,38898417,100,5861400,-1
35426.495373124,3,38898417,100,5861400,-1
35426.495752502,1,38898437,19,5857100,1
35426.495799992,1,38898438,19,5862900,-1
35426.49694973,3,38892692,19,5856000,1
35426.49946479,1,38898467,19,5857200,1
35426.499470793,1,38898468,17,5856700,1
35426.500070466,3,38898376,19,5856800,1
35426.500073994,3,38892709,17,5855500,1
35426.501025924,3,38898388,100,5861400,-1
35426.501047411,1,38898476,100,5861500,-1
35426.501673569,1,38898481,100,5861500,-1
35426.50205756,1,38898483,19,5862800,-1
35426.508146565,3,38795721,100,5841100,1
35426.508212876,3,38887162,100,5841100,1
35426.508245817,1,38898536,100,5842800,1
35426.508270531,1,38898537,100,5842800,1
35426.510146741,3,38898476,100,5861500,-1
35426.510149714,3,38898481,100,5861500,-1
35426.510829712,1,38898560,200,5861700,-1
35426.510935834,1,38898562,19,5857300,1
35426.511415325,3,38898560,200,5861700,-1
35426.511880965,3,38898437,19,5857100,1
35426.512068383,1,38898574,200,5862200,-1
35426.531025542,3,38898574,200,5862200,-1
35426.718846349,3,38675187,100,5864600,-1
35426.718846349,1,38900416,100,5867100,-1
35426.719930713,1,38900420,100,5861900,-1
35426.84286344,1,38901299,100,5859000,1
35426.842878337,3,38793752,100,5856400,1
35426.842995375,3,38898409,100,5860200,1
35426.842995375,1,38901303,100,5860300,1
35426.8442567,3,38898368,100,5859400,1
35426.844354728,3,38901303,100,5860300,1
35426.844354728,1,38901327,100,5860200,1
35426.84467947,3,38901299,100,5859000,1
35426.844760957,3,38901327,100,5860200,1
35426.844760957,1,38901336,100,5860100,1
35426.845326485,1,38901343,100,5858900,1
35426.847158564,1,38901367,19,5862700,-1
35426.848103817,3,38898438,19,5862900,-1
35426.957196602,3,38391342,100,5861600,-1
35426.957296496,3,38901336,100,5860100,1
35426.957296496,1,38902458,100,5860200,1
35427.008340715,3,38897624,100,5857000,1
35427.272590777,1,38905098,100,5861600,-1
35427.272625755,3,38900420,100,5861900,-1
35427.272695709,3,38902458,100,5860200,1
35427.272695709,1,38905099,100,5860100,1
35427.286862096,1,38905304,100,5854900,1
35427.286928056,1,38905305,100,5862800,-1
35427.325277873,3,38901343,100,5858900,1
35427.460090632,1,38906540,18,5861200,-1
35427.460134051,1,38906542,18,5861300,-1
35427.460167848,1,38906544,18,5861400,-1
35427.460170689,1,38906545,18,5861500,-1
35427.460232214,3,38905099,100,5860100,1
35427.460232214,1,38906547,100,5860900,1
35427.460324963,4,38906547,100,5860900,1
35427.460408355,1,38906561,100,5861100,-1
35427.4604325,3,38898379,100,5851500,1
35427.460538961,1,38906570,100,5852500,1
35427.460696935,3,38906570,100,5852500,1
35427.460787153,1,38906580,100,5851300,1
35427.460997055,1,38906593,200,5858400,1
